feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,approved,prediction,result
-0.766774594783783,-0.2633533477783203,0.05392336845397949,-0.8970136642456055,-0.6907806396484375,0.010694382712244987,0.8736171722412109,0.1727999746799469,-0.04435005784034729,0.7868211269378662,0.20483417809009552,1,0,True
-0.3239399194717407,-0.21650400757789612,0.036334000527858734,0.5487347841262817,-0.11532257497310638,-0.024767739698290825,0.292525053024292,0.6650214791297913,0.061784304678440094,0.40375861525535583,0.5734626054763794,0,1,True
0.42819443345069885,-0.5601824522018433,0.5837519764900208,0.46867889165878296,-0.6319881081581116,0.05067065358161926,-0.4111243486404419,0.5106572508811951,0.9103171825408936,0.3514142632484436,0.6285014152526855,1,0,True
0.03340025991201401,-0.2697397470474243,-0.11259330809116364,-0.39920133352279663,-0.22599461674690247,0.9797999262809753,-0.17012280225753784,0.23032519221305847,-0.035099633038043976,-0.27398836612701416,1.253782033920288,1,0,True
-0.6967290043830872,-0.1717154085636139,0.313589483499527,-0.8567233681678772,-0.02361297607421875,-0.018178684636950493,0.38093021512031555,0.5599755048751831,0.10906337946653366,1.595072627067566,-0.5660454034805298,0,1,True
0.6641161441802979,-0.2370249480009079,0.6491140127182007,0.8518663048744202,-0.11369062215089798,-0.0021355878561735153,-0.5039286017417908,0.7207311987876892,0.9308710694313049,-0.8016125559806824,1.8213744163513184,1,0,True
-0.18381108343601227,-0.539320707321167,0.3851025700569153,-0.42321082949638367,-0.6002800464630127,0.00017404434038326144,1.0024962425231934,-0.002812024438753724,0.0006048496579751372,1.003493309020996,-0.0036810659803450108,0,1,True
-0.3052436113357544,-0.20360594987869263,0.28043901920318604,-0.294369637966156,-0.6686501502990723,0.9835017323493958,-0.23573921620845795,0.27193331718444824,-0.029720498248934746,0.6470948457717896,0.3080970346927643,1,0,True
-0.5541809797286987,0.03883151710033417,0.051536232233047485,-0.5255476832389832,0.1846497356891632,0.042961977422237396,0.33977437019348145,0.5292907357215881,0.02460727095603943,0.5545951724052429,0.4257933497428894,0,1,True
0.7847440838813782,-0.6664377450942993,1.3286309242248535,1.2779325246810913,-0.06236794590950012,0.0013078113552182913,-0.7086381316184998,0.9119898080825806,0.8508383631706238,-0.10631925612688065,1.0044664144515991,1,0,True
-0.3700406551361084,-0.22381733357906342,-0.012870634905993938,-0.5564777851104736,-0.26368263363838196,0.0013579156948253512,1.0152666568756104,-0.015713196247816086,0.002781030023470521,0.020234258845448494,0.9781803488731384,1,1,False
-0.573118269443512,-0.33351922035217285,0.26919272541999817,-0.6546153426170349,-0.4148622751235962,1.0075117349624634,0.16640576720237732,-0.21938924491405487,0.020372552797198296,1.2597965002059937,-0.2593657672405243,0,1,True
0.29755157232284546,-0.24039039015769958,0.3513459265232086,0.28147146105766296,-0.06769844889640808,-0.07401765137910843,-0.3464331328868866,0.463621586561203,0.9128629565238953,-0.533258318901062,1.529010534286499,1,0,True
-0.32699137926101685,-0.5444161891937256,0.41307199001312256,-0.4662577211856842,-0.3885577619075775,0.003152654506266117,0.8579603433609009,0.16738490760326385,-0.033947769552469254,0.8062178492546082,0.19127635657787323,1,0,True
-0.5633859038352966,0.1339481770992279,0.0015140771865844727,-0.64948570728302,0.04583011567592621,0.0037613622844219208,0.4404587149620056,0.4704815149307251,0.03948257863521576,0.6131638288497925,0.32429713010787964,0,1,True
-0.00207451730966568,-0.46829068660736084,0.5308399200439453,0.01703597977757454,-0.33488306403160095,0.9836422204971313,-0.3188576102256775,0.37800878286361694,-0.056330930441617966,0.5556524991989136,0.5025908946990967,1,0,True
-0.4415481686592102,-0.2866036593914032,0.1562121957540512,-0.6288456916809082,-0.2295180857181549,-0.01160555612295866,0.11771070957183838,0.829073965549469,0.05565759539604187,1.209763526916504,-0.20342175662517548,0,1,True
0.2225821316242218,-0.30157363414764404,0.4200645089149475,0.5479031205177307,-0.02440984547138214,-0.03014831244945526,-0.35327449440956116,0.5341243147850037,0.8968176245689392,-0.61224365234375,1.6483776569366455,1,0,True
-0.3498561978340149,-0.5439820885658264,0.34297239780426025,-0.5537287592887878,-0.4608845114707947,-0.005022119265049696,0.9470466375350952,0.0675690621137619,-0.020727958530187607,0.9227759838104248,0.07617982476949692,1,0,True
-0.530034601688385,-0.019115835428237915,0.0651857852935791,-0.5825892686843872,-0.07535607367753983,1.0012191534042358,0.22907334566116333,-0.38347938656806946,0.09706771373748779,0.4119367301464081,0.6196398735046387,0,1,True
0.37046027183532715,-0.7172935009002686,0.9154586791992188,0.7069353461265564,0.08964024484157562,-0.03860961273312569,-0.6708750128746033,0.8077898621559143,0.8432079553604126,0.042459532618522644,0.9724739789962769,1,0,True
-0.22444066405296326,0.012646500021219254,-0.22194477915763855,-0.4375308156013489,-0.22171178460121155,0.0054747965186834335,0.1361035257577896,0.8252264261245728,0.0075526549480855465,0.20203614234924316,0.7920578122138977,0,1,True
-0.23137222230434418,-0.3502396047115326,0.4113277196884155,-0.20036369562149048,-0.3810559809207916,1.0179901123046875,-0.24801401793956757,0.32998788356781006,-0.06626714020967484,0.63742595911026,0.34549134969711304,1,0,True
-0.45019859075546265,-0.15427321195602417,0.20043893158435822,-0.6332062482833862,-0.1281866431236267,0.003586317179724574,1.2649000883102417,-0.36518657207489014,0.018443632870912552,0.4070948362350464,0.5818647742271423,0,1,True
